0,300,299,69,12,0,0,0,0,0
300,0,247,296,102,0,0,0,0,0
301,263,0,291,83,44,0,0,0,0
104,304,309,0,303,157,55,0,0,0
26,104,108,297,0,305,99,0,0,0
0,40,77,129,295,0,313,56,58,238
0,0,0,13,98,287,0,151,200,192
0,0,0,0,0,0,0,0,300,309
0,0,0,0,0,0,0,300,0,283
0,0,0,0,0,0,0,291,317,0
