0,0,210,198,49,320,0,0,0,178
0,0,0,0,0,0,0,0,0,0
0,0,0,289,200,0,0,0,0,0
0,0,311,0,205,0,0,0,0,0
98,0,89,106,0,93,0,0,0,0
280,0,197,182,39,0,0,0,0,158
0,0,0,0,0,0,0,0,0,0
0,0,20,26,79,0,0,0,302,318
0,0,41,48,251,0,0,298,0,221
0,0,0,0,0,0,0,282,197,0
