0,303,317,83,17,0,0,0,0,0
297,0,263,306,90,0,0,0,0,0
283,243,0,284,85,53,0,0,0,0
109,294,316,0,315,141,43,0,0,0
32,105,88,285,0,309,98,0,0,0
0,27,74,135,291,0,292,59,55,236
0,0,0,7,104,308,0,143,214,192
0,0,0,0,0,0,0,0,311,298
0,0,0,0,0,0,0,289,0,278
0,0,0,0,0,0,0,302,322,0
