0,302,308,80,15,0,0,0,0,0
298,0,261,296,85,0,0,0,0,0
292,239,0,290,93,47,0,0,0,0
114,304,310,0,317,164,46,0,0,0
29,103,101,283,0,286,97,0,0,0
0,32,72,130,314,0,311,49,53,269
0,0,0,9,87,289,0,145,188,201
0,0,0,0,0,0,0,0,309,298
0,0,0,0,0,0,0,291,0,306
0,0,0,0,0,0,0,302,294,0
