0,301,311,108,57,0,0,0,0,0
299,0,264,306,107,49,9,0,0,0
289,245,0,299,97,107,19,0,0,0
157,294,301,0,283,226,61,0,0,0
55,115,108,317,0,310,117,0,9,37
0,54,81,230,290,0,273,72,45,246
0,12,25,34,101,327,0,140,207,218
0,0,0,0,0,0,0,0,304,319
0,0,0,0,0,0,0,296,0,309
0,0,0,0,0,0,0,281,291,0

