0,306,296,83,18,0,0,0,0,0
294,0,230,295,107,0,0,0,0,0
304,268,0,304,95,47,0,0,0,0
84,305,296,0,301,154,54,0,0,0
31,81,104,299,0,292,110,0,0,0
0,34,93,121,308,0,287,38,52,245
0,0,0,13,88,313,0,162,188,207
0,0,0,0,0,0,0,0,284,296
0,0,0,0,0,0,0,316,0,308
0,0,0,0,0,0,0,304,292,0
