0,313,310,90,11,0,0,0,0,0
287,0,236,291,104,0,0,0,0,0
290,263,0,291,96,47,0,0,0,0
95,309,309,0,307,164,56,0,0,0
24,89,92,293,0,295,103,0,0,0
0,23,78,129,305,0,307,54,48,263
0,0,0,5,81,293,0,151,183,214
0,0,0,0,0,0,0,0,308,293
0,0,0,0,0,0,0,292,0,305
0,0,0,0,0,0,0,307,295,0
