0,340,373,105,43,0,0,0,0,0,0,0
380,0,297,367,124,27,0,0,0,0,0,0
347,313,0,364,129,19,0,0,0,0,0,0
117,353,356,0,345,241,0,0,0,0,0,0
36,125,126,375,0,358,0,0,0,0,0,0
0,64,71,98,362,0,365,66,0,98,0,0
0,0,0,5,59,355,0,170,252,224,0,0
0,0,0,0,0,36,0,0,375,358,0,0
0,0,0,0,0,12,0,345,0,342,0,0
0,0,0,0,0,0,0,362,378,0,0,0
0,0,0,0,0,0,0,0,0,0,0,364
0,0,0,0,0,0,0,0,0,0,356,0
