0,288,312,74,14,0,0,0,0,0
312,0,242,312,108,0,0,0,0,0
288,249,0,318,111,50,0,0,0,0
94,288,282,0,279,136,46,0,0,0
39,112,102,321,0,304,88,0,0,0
0,33,90,121,296,0,300,49,45,260
0,0,0,15,119,300,0,146,183,210
0,0,0,0,0,0,0,0,298,318
0,0,0,0,0,0,0,302,0,309
0,0,0,0,0,0,0,282,291,0
