0,300,302,76,14,0,0,0,0,0
300,0,258,306,113,0,0,0,0,0
298,248,0,307,105,43,0,0,0,0
94,294,293,0,280,148,47,0,0,0
35,110,116,320,0,306,102,0,0,0
0,28,96,123,294,0,296,52,45,249
0,0,0,13,106,304,0,148,209,187
0,0,0,0,0,0,0,0,312,296
0,0,0,0,0,0,0,288,0,301
0,0,0,0,0,0,0,304,299,0
