0,299,306,83,14,0,0,0,0,0
301,0,263,308,112,0,0,0,0,0
294,230,0,285,89,50,0,0,0,0
98,292,315,0,308,157,47,0,0,0
31,85,95,292,0,292,93,0,0,0
0,16,72,135,308,0,292,52,42,260
0,0,0,8,109,308,0,140,200,213
0,0,0,0,0,0,0,0,303,304
0,0,0,0,0,0,0,297,0,310
0,0,0,0,0,0,0,296,290,0
