0,0,217,194,252,304,0,0,0,151
0,0,0,0,0,0,0,0,0,0
0,0,0,290,278,0,0,0,0,0
0,0,310,0,278,0,0,0,0,0
105,0,100,115,0,106,0,0,0,0
296,0,207,185,257,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0
0,0,38,34,142,0,0,0,278,295
0,0,32,45,170,0,0,322,0,198
0,0,0,0,0,0,0,305,185,0
