0,301,313,36,32,308,0,0,0,26
299,0,259,257,106,0,0,0,0,0
287,238,0,300,99,0,0,0,150,0
54,254,300,0,295,0,0,0,0,0
24,245,107,305,0,0,0,0,0,0
278,0,0,0,0,0,0,203,45,245
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,303,289
0,0,0,0,0,0,0,297,0,307
0,0,0,0,0,0,0,311,293,0
